 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F547M
 -4.8862 -4.2711 -3.6982 -3.1937 -2.7625 -2.4040 -2.1098 -1.8673 -1.6643 -1.4904
 -1.3391 -1.2071 -1.0929 -0.9947 -0.9086 -0.7099 -0.5257 -0.3777 -0.2665 -0.1866
 -0.1318 -0.0954 -0.0722 -0.0576 -0.0474 -0.0386 -0.0304 -0.0225 -0.0153 -0.0098
 -0.0071
 -4.9340 -4.3372 -3.7724 -3.2532 -2.8000 -2.4164 -2.1001 -1.8425 -1.6316 -1.4564
 -1.3079 -1.1799 -1.0680 -0.9694 -0.8819 -0.6977 -0.5309 -0.3850 -0.2717 -0.1886
 -0.1313 -0.0942 -0.0721 -0.0604 -0.0548 -0.0515 -0.0488 -0.0459 -0.0428 -0.0399
 -0.0382
 -4.9407 -4.3760 -3.8327 -3.3253 -2.8645 -2.4653 -2.1309 -1.8563 -1.6330 -1.4503
 -1.2980 -1.1688 -1.0570 -0.9585 -0.8632 -0.6720 -0.5330 -0.3921 -0.2774
 [Fe/H] = -0.50 [alpha/Fe] = 0.20 BC value = F547M
 -7.0412 -6.7536 -6.4898 -6.2477 -6.1185 -5.8158 -5.1562 -4.2473 -3.2669 -2.5202
 -1.9778 -1.6656 -1.4378 -1.2596 -1.1122 -0.8208
 -6.5809 -6.2462 -5.9562 -5.7037 -5.4969 -5.1901 -4.6248 -3.7678 -2.9265 -2.2906
 -1.8576 -1.5608 -1.3439 -1.1736 -1.0317 -0.7528 -0.5462 -0.3856 -0.2549
 -6.2440 -5.8603 -5.5322 -5.2522 -4.9926 -4.6867 -4.2035 -3.4833 -2.7699 -2.1951
 -1.7856 -1.4968 -1.2846 -1.1182 -0.9796 -0.7083 -0.5103 -0.3611 -0.2432 -0.1473
 -0.0700
 -6.0305 -5.5959 -5.2178 -4.8932 -4.6055 -4.3057 -3.8923 -3.2964 -2.6816 -2.1581
 -1.7618 -1.4736 -1.2599 -1.0934 -0.9559 -0.6873 -0.4922 -0.3486 -0.2380 -0.1495
 -0.0785 -0.0215  0.0247
 -5.8794 -5.4106 -4.9891 -4.6173 -4.2891 -3.9798 -3.6286 -3.1417 -2.6151 -2.1410
 -1.7608 -1.4729 -1.2558 -1.0869 -0.9488 -0.6809 -0.4857 -0.3437 -0.2372 -0.1536
 -0.0871 -0.0338  0.0100  0.0462  0.0749
 -5.6259 -5.1957 -4.7847 -4.3988 -4.0399 -3.7074 -3.3814 -2.9903 -2.5446 -2.1222
 -1.7649 -1.4820 -1.2629 -1.0910 -0.9513 -0.6833 -0.4866 -0.3438 -0.2391 -0.1588
 -0.0958 -0.0458 -0.0049  0.0295  0.0580  0.0804
 -5.1530 -4.7424 -4.3995 -4.0908 -3.7863 -3.4732 -3.1534 -2.8260 -2.4577 -2.0901
 -1.7626 -1.4911 -1.2737 -1.1003 -0.9590 -0.6904 -0.4924 -0.3471 -0.2423 -0.1641
 -0.1039 -0.0569 -0.0192  0.0123  0.0392  0.0619  0.0787  0.0879  0.0893  0.0852
 -4.9007 -4.4013 -3.9885 -3.6519 -3.3658 -3.1069 -2.8564 -2.5978 -2.3168 -2.0221
 -1.7402 -1.4915 -1.2825 -1.1107 -0.9689 -0.6997 -0.5009 -0.3528 -0.2462 -0.1687
 -0.1106 -0.0664 -0.0322 -0.0042  0.0198  0.0404  0.0571  0.0696  0.0751  0.0720
  0.0629
 -4.8464 -4.2830 -3.7985 -3.3941 -3.0593 -2.7759 -2.5239 -2.2894 -2.0622 -1.8433
 -1.6406 -1.4513 -1.2747 -1.1163 -0.9781 -0.7096 -0.5107 -0.3603 -0.2506 -0.1723
 -0.1155 -0.0737 -0.0428 -0.0188  0.0013  0.0188  0.0337  0.0460  0.0542  0.0561
  0.0486
 -4.9000 -4.2938 -3.7560 -3.2944 -2.9084 -2.5878 -2.3176 -2.0816 -1.8673 -1.6686
 -1.4900 -1.3373 -1.2067 -1.0876 -0.9729 -0.7172 -0.5191 -0.3672 -0.2546 -0.1742
 -0.1176 -0.0777 -0.0498 -0.0299 -0.0144 -0.0010  0.0107  0.0208  0.0287  0.0331
  0.0315
 -4.9979 -4.3774 -3.8062 -3.3027 -2.8725 -2.5142 -2.2181 -1.9708 -1.7592 -1.5734
 -1.4077 -1.2622 -1.1372 -1.0312 -0.9382 -0.7228 -0.5295 -0.3766 -0.2610 -0.1773
 -0.1191 -0.0797 -0.0539 -0.0374 -0.0265 -0.0180 -0.0108 -0.0042  0.0014  0.0052
  0.0061
 -5.0712 -4.4647 -3.8913 -3.3636 -2.9035 -2.5129 -2.1898 -1.9247 -1.7053 -1.5209
 -1.3621 -1.2237 -1.1027 -0.9970 -0.9047 -0.7123 -0.5375 -0.3859 -0.2680 -0.1808
 -0.1199 -0.0795 -0.0545 -0.0405 -0.0335 -0.0300 -0.0279 -0.0261 -0.0244 -0.0231
 -0.0230
 -5.1042 -4.5248 -3.9672 -3.4466 -2.9714 -2.5603 -2.2136 -1.9281 -1.6947 -1.5028
 -1.3422 -1.2051 -1.0862 -0.9818 -0.8724 -0.6857 -0.5431 -0.3951 -0.2756
 [Fe/H] = -0.25 [alpha/Fe] = 0.10 BC value = F547M
 -7.2171 -6.9299 -6.6694 -6.4344 -6.3136 -5.9987 -5.3168 -4.3194 -3.3444 -2.5595
 -2.0390 -1.6910 -1.4455 -1.2554 -1.0889 -0.7979
 -6.7547 -6.4242 -6.1416 -5.9013 -5.7096 -5.4079 -4.8250 -3.9246 -3.0335 -2.3463
 -1.8820 -1.5666 -1.3390 -1.1634 -1.0185 -0.7378 -0.5335 -0.3759 -0.2479
 -6.4167 -6.0394 -5.7209 -5.4558 -5.2151 -4.9247 -4.4302 -3.6750 -2.8986 -2.2684
 -1.8227 -1.5132 -1.2894 -1.1163 -0.9741 -0.6990 -0.5004 -0.3524 -0.2359 -0.1398
 -0.0618
 -6.2031 -5.7755 -5.4073 -5.0979 -4.8302 -4.5491 -4.1324 -3.5065 -2.8338 -2.2505
 -1.8130 -1.5002 -1.2725 -1.0979 -0.9557 -0.6815 -0.4842 -0.3404 -0.2301 -0.1410
 -0.0689 -0.0107  0.0362
 -6.0609 -5.5956 -5.1810 -4.8216 -4.5118 -4.2223 -3.8733 -3.3622 -2.7850 -2.2527
 -1.8273 -1.5103 -1.2759 -1.0969 -0.9530 -0.6779 -0.4790 -0.3356 -0.2286 -0.1441
 -0.0762 -0.0217  0.0228  0.0594  0.0875
 -5.8610 -5.4126 -4.9927 -4.6079 -4.2598 -3.9422 -3.6241 -3.2140 -2.7266 -2.2516
 -1.8473 -1.5310 -1.2909 -1.1065 -0.9595 -0.6826 -0.4812 -0.3358 -0.2298 -0.1483
 -0.0837 -0.0323  0.0094  0.0439  0.0722  0.0940
 -5.3871 -5.0002 -4.6642 -4.3460 -4.0284 -3.7087 -3.3895 -3.0489 -2.6462 -2.2323
 -1.8597 -1.5524 -1.3107 -1.1220 -0.9712 -0.6918 -0.4884 -0.3396 -0.2327 -0.1529
 -0.0908 -0.0421 -0.0033  0.0286  0.0553  0.0769  0.0927  0.1006  0.1010  0.0958
 -5.0636 -4.5836 -4.1948 -3.8821 -3.6164 -3.3703 -3.1171 -2.8377 -2.5216 -2.1802
 -1.8526 -1.5657 -1.3291 -1.1391 -0.9856 -0.7033 -0.4987 -0.3463 -0.2368 -0.1572
 -0.0969 -0.0506 -0.0148  0.0140  0.0379  0.0579  0.0739  0.0845  0.0882  0.0840
  0.0739
 -4.9704 -4.4172 -3.9456 -3.5591 -3.2430 -2.9750 -2.7325 -2.4995 -2.2607 -2.0168
 -1.7760 -1.5458 -1.3351 -1.1532 -1.0003 -0.7156 -0.5105 -0.3553 -0.2421 -0.1610
 -0.1016 -0.0574 -0.0243  0.0010  0.0213  0.0384  0.0523  0.0632  0.0696  0.0695
  0.0608
 -5.0084 -4.4056 -3.8728 -3.4202 -3.0443 -2.7330 -2.4682 -2.2314 -2.0080 -1.7941
 -1.5992 -1.4286 -1.2774 -1.1367 -1.0039 -0.7260 -0.5210 -0.3641 -0.2473 -0.1637
 -0.1041 -0.0613 -0.0307 -0.0089  0.0073  0.0205  0.0313  0.0401  0.0463  0.0488
  0.0451
 -5.1141 -4.4855 -3.9136 -3.4101 -2.9821 -2.6261 -2.3309 -2.0814 -1.8629 -1.6651
 -1.4849 -1.3259 -1.1903 -1.0754 -0.9732 -0.7361 -0.5335 -0.3756 -0.2555 -0.1680
 -0.1065 -0.0639 -0.0350 -0.0161 -0.0037  0.0051  0.0117  0.0172  0.0212  0.0232
  0.0220
 -5.2043 -4.5871 -4.0006 -3.4681 -3.0022 -2.6075 -2.2802 -2.0101 -1.7843 -1.5912
 -1.4220 -1.2728 -1.1421 -1.0293 -0.9319 -0.7289 -0.5445 -0.3871 -0.2646 -0.1732
 -0.1086 -0.0648 -0.0364 -0.0195 -0.0104 -0.0060 -0.0040 -0.0030 -0.0026 -0.0032
 -0.0050
 -5.2599 -4.6642 -4.0922 -3.5569 -3.0700 -2.6481 -2.2928 -1.9992 -1.7581 -1.5584
 -1.3900 -1.2451 -1.1187 -1.0079 -0.8800 -0.7044 -0.5540 -0.3986 -0.2746
 [Fe/H] =  0.00 [alpha/Fe] = 0.00 BC value = F547M
 -7.5094 -7.2024 -6.9154 -6.6181 -6.2566 -5.7817 -5.1538 -4.3414 -3.3932 -2.5923
 -2.0506 -1.6873 -1.4237 -1.2352 -1.0783 -0.7755
 -6.9774 -6.6363 -6.3455 -6.1026 -5.8754 -5.5595 -4.9606 -4.0213 -3.1082 -2.3904
 -1.9026 -1.5722 -1.3360 -1.1537 -1.0061 -0.7229 -0.5198 -0.3652 -0.2401
 -6.6353 -6.2501 -5.9265 -5.6617 -5.4255 -5.1339 -4.6060 -3.8127 -2.9944 -2.3258
 -1.8536 -1.5273 -1.2931 -1.1138 -0.9679 -0.6888 -0.4898 -0.3429 -0.2278 -0.1322
 -0.0538
 -6.4201 -5.9860 -5.6139 -5.3052 -5.0435 -4.7662 -4.3294 -3.6707 -2.9508 -2.3228
 -1.8545 -1.5225 -1.2829 -1.1010 -0.9543 -0.6744 -0.4751 -0.3313 -0.2216 -0.1325
 -0.0592  0.0003  0.0481
 -6.2816 -5.8091 -5.3897 -5.0297 -4.7252 -4.4431 -4.0833 -3.5444 -2.9224 -2.3421
 -1.8806 -1.5410 -1.2927 -1.1051 -0.9556 -0.6733 -0.4710 -0.3266 -0.2195 -0.1345
 -0.0653 -0.0092  0.0361  0.0729  0.1005
 -6.0343 -5.6442 -5.2116 -4.8203 -4.4742 -4.1619 -3.8422 -3.4076 -2.8807 -2.3582
 -1.9142 -1.5711 -1.3143 -1.1196 -0.9659 -0.6803 -0.4744 -0.3270 -0.2203 -0.1379
 -0.0718 -0.0186  0.0242  0.0592  0.0881  0.1089
 -5.6602 -5.2776 -4.9268 -4.5871 -4.2544 -3.9286 -3.6081 -3.2493 -2.8120 -2.3543
 -1.9407 -1.6032 -1.3414 -1.1401 -0.9815 -0.6918 -0.4832 -0.3313 -0.2229 -0.1417
 -0.0780 -0.0274  0.0129  0.0456  0.0724  0.0941  0.1087  0.1150  0.1145  0.1081
 -5.2691 -4.7972 -4.4217 -4.1226 -3.8670 -3.6211 -3.3567 -3.0547 -2.7034 -2.3187
 -1.9486 -1.6279 -1.3681 -1.1630 -1.0000 -0.7057 -0.4954 -0.3390 -0.2271 -0.1457
 -0.0835 -0.0351  0.0027  0.0326  0.0570  0.0772  0.0924  0.1014  0.1033  0.0980
  0.0866
 -5.1374 -4.5810 -4.1147 -3.7376 -3.4338 -3.1771 -2.9436 -2.7123 -2.4601 -2.1852
 -1.9012 -1.6284 -1.3865 -1.1845 -1.0195 -0.7206 -0.5094 -0.3494 -0.2332 -0.1498
 -0.0881 -0.0413 -0.0059  0.0211  0.0424  0.0595  0.0729  0.0824  0.0873  0.0852
  0.0752
 -5.1593 -4.5468 -4.0103 -3.5584 -3.1873 -2.8819 -2.6207 -2.3826 -2.1513 -1.9256
 -1.7153 -1.5247 -1.3484 -1.1830 -1.0314 -0.7338 -0.5221 -0.3603 -0.2397 -0.1531
 -0.0908 -0.0452 -0.0119  0.0123  0.0300  0.0437  0.0542  0.0619  0.0664  0.0671
  0.0611
 -5.2652 -4.6219 -4.0391 -3.5285 -3.0973 -2.7406 -2.4449 -2.1924 -1.9665 -1.7568
 -1.5639 -1.3939 -1.2490 -1.1240 -1.0103 -0.7483 -0.5372 -0.3743 -0.2498 -0.1588
 -0.0942 -0.0484 -0.0163  0.0055  0.0200  0.0299  0.0366  0.0412  0.0438  0.0436
  0.0406
 -5.3656 -4.7297 -4.1255 -3.5803 -3.1040 -2.7023 -2.3700 -2.0949 -1.8629 -1.6612
 -1.4817 -1.3222 -1.1834 -1.0645 -0.9623 -0.7464 -0.5511 -0.3883 -0.2612 -0.1658
 -0.0976 -0.0504 -0.0186  0.0018  0.0136  0.0198  0.0223  0.0229  0.0222  0.0200
  0.0161
 -5.4321 -4.8181 -4.2254 -3.6697 -3.1686 -2.7339 -2.3689 -2.0679 -1.8199 -1.6133
 -1.4375 -1.2849 -1.1514 -1.0349 -0.8874 -0.7281 -0.5638 -0.4023 -0.2739
 [Fe/H] =  0.25 [alpha/Fe] = 0.00 BC value = F547M
 -7.4725 -7.2024 -6.9704 -6.6416 -6.1093 -5.4389 -4.8838 -4.4943 -3.6045 -2.7690
 -2.1533 -1.7430 -1.4575 -1.2348 -1.0722 -0.7675
 -7.0165 -6.7163 -6.4743 -6.2408 -5.9518 -5.5519 -4.9963 -4.2493 -3.3521 -2.5683
 -2.0106 -1.6332 -1.3687 -1.1719 -1.0135 -0.7208 -0.5134 -0.3582 -0.2341
 -6.6811 -6.3404 -6.0684 -5.8609 -5.6821 -5.4310 -4.9270 -4.1062 -3.2585 -2.5171
 -1.9733 -1.5981 -1.3340 -1.1376 -0.9820 -0.6923 -0.4877 -0.3374 -0.2210 -0.1252
 -0.0447
 -6.4663 -6.0747 -5.7527 -5.5018 -5.3001 -5.0763 -4.6760 -4.0015 -3.2341 -2.5317
 -1.9906 -1.6056 -1.3328 -1.1309 -0.9728 -0.6808 -0.4750 -0.3268 -0.2149 -0.1244
 -0.0486  0.0138  0.0631
 -6.3359 -5.8983 -5.5216 -5.2140 -4.9695 -4.7458 -4.4315 -3.8948 -3.2289 -2.5723
 -2.0362 -1.6389 -1.3529 -1.1418 -0.9783 -0.6817 -0.4724 -0.3228 -0.2128 -0.1259
 -0.0546  0.0038  0.0509  0.0887  0.1173
 -6.2288 -5.7702 -5.3578 -5.0000 -4.7040 -4.4490 -4.1802 -3.7653 -3.2059 -2.6124
 -2.0910 -1.6861 -1.3865 -1.1642 -0.9936 -0.6902 -0.4770 -0.3238 -0.2135 -0.1287
 -0.0603 -0.0047  0.0402  0.0764  0.1052  0.1261
 -5.9646 -5.5617 -5.1769 -4.8189 -4.4929 -4.2009 -3.9301 -3.6004 -3.1475 -2.6295
 -2.1396 -1.7374 -1.4275 -1.1942 -1.0152 -0.7034 -0.4870 -0.3290 -0.2163 -0.1323
 -0.0660 -0.0127  0.0300  0.0642  0.0917  0.1132  0.1274  0.1324  0.1310  0.1233
 -5.4625 -5.0812 -4.7645 -4.4969 -4.2380 -3.9744 -3.7009 -3.4078 -3.0449 -2.6098
 -2.1689 -1.7817 -1.4696 -1.2281 -1.0411 -0.7193 -0.5004 -0.3380 -0.2212 -0.1363
 -0.0713 -0.0199  0.0206  0.0526  0.0781  0.0983  0.1130  0.1215  0.1217  0.1153
  0.1026
 -5.2168 -4.7257 -4.3299 -4.0221 -3.7788 -3.5716 -3.3722 -3.1493 -2.8717 -2.5332
 -2.1628 -1.8089 -1.5060 -1.2618 -1.0689 -0.7369 -0.5156 -0.3501 -0.2284 -0.1409
 -0.0760 -0.0260  0.0126  0.0422  0.0652  0.0833  0.0966  0.1053  0.1087  0.1044
  0.0932
 -5.1785 -4.6180 -4.1378 -3.7450 -3.4303 -3.1752 -2.9552 -2.7484 -2.5316 -2.2891
 -2.0279 -1.7633 -1.5098 -1.2834 -1.0925 -0.7535 -0.5298 -0.3625 -0.2365 -0.1453
 -0.0792 -0.0300  0.0069  0.0342  0.0545  0.0697  0.0805  0.0876  0.0909  0.0894
  0.0811
 -5.2695 -4.6653 -4.1242 -3.6596 -3.2729 -2.9555 -2.6914 -2.4599 -2.2414 -2.0217
 -1.8054 -1.6011 -1.4162 -1.2486 -1.0946 -0.7734 -0.5468 -0.3782 -0.2487 -0.1527
 -0.0837 -0.0340  0.0020  0.0276  0.0454  0.0575  0.0652  0.0696  0.0711  0.0694
  0.0638
 -5.3982 -4.7813 -4.2051 -3.6902 -3.2452 -2.8707 -2.5588 -2.2961 -2.0667 -1.8562
 -1.6570 -1.4717 -1.3067 -1.1643 -1.0410 -0.7807 -0.5634 -0.3940 -0.2623 -0.1620
 -0.0891 -0.0374 -0.0013  0.0232  0.0390  0.0482  0.0525  0.0535  0.0521  0.0485
  0.0423
 -5.5073 -4.9009 -4.3221 -3.7788 -3.2969 -2.8773 -2.5226 -2.2259 -1.9760 -1.7613
 -1.5707 -1.3989 -1.2450 -1.1098 -0.9317 -0.7754 -0.5796 -0.4099 -0.2773
 [Fe/H] =  0.50 [alpha/Fe] = 0.00 BC value = F547M
 -7.4343 -8.5831 -8.9119 -8.4941 -7.4534 -6.2480 -5.2516 -4.5979 -3.8016 -2.9658
 -2.2887 -1.8267 -1.5082 -1.2716 -1.0761 -0.7574
 -7.0005 -7.2106 -7.1909 -6.9651 -6.5542 -5.9765 -5.2483 -4.4130 -3.5795 -2.7720
 -2.1493 -1.7200 -1.4226 -1.2045 -1.0355 -0.7269 -0.5138 -0.3551 -0.2306
 -6.6768 -6.3880 -6.1704 -6.0198 -5.9071 -5.6720 -5.1510 -4.3221 -3.4977 -2.7258
 -2.1199 -1.6935 -1.3945 -1.1762 -1.0075 -0.7029 -0.4911 -0.3357 -0.2131 -0.1143
 -0.0345
 -6.4632 -6.1154 -5.8505 -5.6581 -5.5120 -5.3344 -4.9597 -4.2703 -3.4902 -2.7513
 -2.1507 -1.7124 -1.4017 -1.1754 -1.0022 -0.6938 -0.4800 -0.3260 -0.2108 -0.1184
 -0.0406  0.0238  0.0750
 -6.3339 -5.9367 -5.6078 -5.3556 -5.1693 -4.9978 -4.7210 -4.1929 -3.5022 -2.8068
 -2.2102 -1.7591 -1.4320 -1.1931 -1.0120 -0.6959 -0.4784 -0.3226 -0.2087 -0.1193
 -0.0457  0.0152  0.0646  0.1037  0.1326
 -6.2533 -5.8195 -5.4397 -5.1255 -4.8846 -4.6850 -4.4621 -4.0746 -3.4996 -2.8627
 -2.2826 -1.8218 -1.4777 -1.2240 -1.0326 -0.7058 -0.4838 -0.3241 -0.2093 -0.1216
 -0.0507  0.0076  0.0550  0.0928  0.1225  0.1434
 -6.1184 -5.6934 -5.3030 -4.9557 -4.6591 -4.4147 -4.1967 -3.9031 -3.4539 -2.8990
 -2.3519 -1.8900 -1.5329 -1.2642 -1.0612 -0.7206 -0.4945 -0.3300 -0.2122 -0.1249
 -0.0558  0.0003  0.0456  0.0818  0.1106  0.1326  0.1465  0.1514  0.1488  0.1397
 -5.7116 -5.3119 -5.0480 -4.7489 -4.4640 -4.1975 -3.9518 -3.6985 -3.3527 -2.8953
 -2.4015 -1.9542 -1.5904 -1.3098 -1.0955 -0.7391 -0.5088 -0.3399 -0.2176 -0.1288
 -0.0608 -0.0065  0.0369  0.0713  0.0985  0.1197  0.1346  0.1425  0.1415  0.1340
  0.1199
 -5.2993 -4.8814 -4.5589 -4.3118 -4.1070 -3.9139 -3.7092 -3.4792 -3.1992 -2.8370
 -2.4147 -2.0005 -1.6429 -1.3566 -1.1328 -0.7601 -0.5251 -0.3532 -0.2258 -0.1338
 -0.0655 -0.0124  0.0293  0.0618  0.0870  0.1066  0.1206  0.1291  0.1314  0.1255
  0.1131
 -5.1742 -4.6694 -4.2518 -3.9222 -3.6681 -3.4672 -3.2961 -3.1298 -2.9340 -2.6744
 -2.3531 -2.0040 -1.6746 -1.3938 -1.1666 -0.7808 -0.5406 -0.3668 -0.2353 -0.1391
 -0.0691 -0.0164  0.0238  0.0544  0.0775  0.0948  0.1069  0.1143  0.1168  0.1137
  0.1032
 -5.2239 -4.6625 -4.1709 -3.7594 -3.4259 -3.1594 -2.9411 -2.7494 -2.5634 -2.3618
 -2.1329 -1.8865 -1.6391 -1.4053 -1.1957 -0.8062 -0.5596 -0.3838 -0.2492 -0.1480
 -0.0747 -0.0210  0.0187  0.0479  0.0691  0.0840  0.0936  0.0989  0.1001  0.0971
  0.0895
 -5.3579 -4.7651 -4.2250 -3.7502 -3.3480 -3.0145 -2.7396 -2.5078 -2.3007 -2.1007
 -1.8971 -1.6933 -1.4985 -1.3206 -1.1600 -0.8259 -0.5791 -0.4012 -0.2647 -0.1594
 -0.0817 -0.0257  0.0145  0.0430  0.0626  0.0754  0.0823  0.0849  0.0837  0.0793
  0.0714
 -5.4939 -4.9042 -4.3417 -3.8300 -3.3764 -2.9875 -2.6599 -2.3850 -2.1503 -1.9417
 -1.7471 -1.5613 -1.3865 -1.2287 -1.0595 -0.8399 -0.5991 -0.4190 -0.2818
 [Fe/H] =  0.75 [alpha/Fe] = 0.00 BC value = F547M
 -7.3363 -7.8026 -7.7375 -7.1322 -6.2372 -5.4211 -4.9201 -4.6638 -3.9562 -3.1710
 -2.4499 -1.9349 -1.5794 -1.3259 -1.1213 -0.7731
 -6.9313 -6.9645 -6.8481 -6.5978 -6.2273 -5.7485 -5.1721 -4.5076 -3.7635 -2.9824
 -2.3148 -1.8329 -1.4976 -1.2563 -1.0712 -0.7420 -0.5211 -0.3572 -0.2296
 -6.6232 -6.3932 -6.2408 -6.1482 -6.0443 -5.7915 -5.2614 -4.4602 -3.6965 -2.9398
 -2.2928 -1.8145 -1.4764 -1.2320 -1.0471 -0.7227 -0.5012 -0.3397 -0.2167 -0.1172
 -0.0325
 -6.4120 -6.0888 -5.9155 -5.7833 -5.6882 -5.5500 -5.1879 -4.4648 -3.7021 -2.9690
 -2.3307 -1.8434 -1.4918 -1.2369 -1.0451 -0.7152 -0.4919 -0.3307 -0.2110 -0.1159
 -0.0363  0.0303  0.0842
 -6.2816 -5.9321 -5.6583 -5.4657 -5.3357 -5.2101 -4.9696 -4.4426 -3.7324 -3.0313
 -2.4000 -1.9017 -1.5319 -1.2617 -1.0593 -0.7181 -0.4907 -0.3277 -0.2088 -0.1163
 -0.0398  0.0238  0.0760  0.1170  0.1467
 -6.2105 -5.8134 -5.4774 -5.2148 -5.0308 -4.8836 -4.7015 -4.3382 -3.7502 -3.0955
 -2.4838 -1.9770 -1.5896 -1.3014 -1.0857 -0.7289 -0.4963 -0.3294 -0.2092 -0.1181
 -0.0441  0.0172  0.0673  0.1076  0.1384  0.1596
 -6.1415 -5.7260 -5.3538 -5.0361 -4.7823 -4.5906 -4.4210 -4.1611 -3.7223 -3.1474
 -2.5648 -2.0593 -1.6579 -1.3523 -1.1221 -0.7457 -0.5072 -0.3355 -0.2121 -0.1208
 -0.0486  0.0106  0.0589  0.0975  0.1279  0.1508  0.1648  0.1695  0.1672  0.1569
 -5.8968 -5.5358 -5.1964 -4.8797 -4.5966 -4.3552 -4.1541 -3.9426 -3.6217 -3.1578
 -2.6301 -2.1373 -1.7286 -1.4099 -1.1655 -0.7673 -0.5219 -0.3459 -0.2178 -0.1246
 -0.0531  0.0044  0.0509  0.0879  0.1172  0.1396  0.1553  0.1631  0.1618  0.1537
  0.1383
 -5.4047 -5.0779 -4.8037 -4.5722 -4.3571 -4.1390 -3.9250 -3.7139 -3.4609 -3.1063
 -2.6580 -2.1995 -1.7976 -1.4696 -1.2131 -0.7927 -0.5393 -0.3598 -0.2266 -0.1297
 -0.0577 -0.0013  0.0436  0.0792  0.1069  0.1281  0.1434  0.1525  0.1544  0.1475
  0.1342
 -5.1670 -4.7256 -4.3763 -4.1085 -3.9087 -3.7504 -3.6056 -3.4489 -3.2507 -2.9783
 -2.6229 -2.2231 -1.8431 -1.5190 -1.2571 -0.8184 -0.5564 -0.3741 -0.2370 -0.1357
 -0.0615 -0.0053  0.0384  0.0723  0.0983  0.1179  0.1317  0.1402  0.1429  0.1389
  0.1270
 -5.1511 -4.6397 -4.2035 -3.8482 -3.5710 -3.3572 -3.1875 -3.0425 -2.8996 -2.7252
 -2.4853 -2.1850 -1.8625 -1.5610 -1.3026 -0.8499 -0.5778 -0.3922 -0.2521 -0.1458
 -0.0679 -0.0103  0.0330  0.0658  0.0903  0.1082  0.1202  0.1271  0.1290  0.1254
  0.1166
 -5.2609 -4.7070 -4.2092 -3.7811 -3.4265 -3.1399 -2.9097 -2.7188 -2.5487 -2.3806
 -2.1963 -1.9850 -1.7561 -1.5262 -1.3102 -0.8802 -0.6006 -0.4111 -0.2690 -0.1589
 -0.0763 -0.0160  0.0282  0.0606  0.0839  0.1001  0.1101  0.1150  0.1153  0.1109
  0.1016
 -5.4164 -4.8457 -4.3130 -3.8351 -3.4189 -3.0681 -2.7769 -2.5352 -2.3288 -2.1424
 -1.9608 -1.7748 -1.5883 -1.4063 -1.2799 -0.9093 -0.6248 -0.4308 -0.2877
 [Fe/H] =  1.00 [alpha/Fe] = 0.00 BC value = F547M
 -7.2054 -6.2169 -5.0724 -4.6828 -4.6431 -4.8447 -4.9716 -4.6838 -4.0860 -3.3557
 -2.6280 -2.0616 -1.6674 -1.3867 -1.1779 -0.7964
 -6.8245 -6.8517 -6.7426 -6.5114 -6.1705 -5.7310 -5.2026 -4.5938 -3.9139 -3.1878
 -2.4984 -1.9688 -1.5938 -1.3247 -1.1224 -0.7702 -0.5355 -0.3650 -0.2310
 -6.5268 -6.9173 -7.0361 -6.9113 -6.5674 -6.0259 -5.3219 -4.5629 -3.8599 -3.1468
 -2.4815 -1.9590 -1.5803 -1.3066 -1.1018 -0.7537 -0.5194 -0.3498 -0.2220 -0.1192
 -0.0330
 -6.3123 -6.4135 -5.9529 -5.8827 -5.8337 -5.7293 -5.3295 -4.5911 -3.8731 -3.1720
 -2.5240 -1.9968 -1.6041 -1.3176 -1.1039 -0.7469 -0.5120 -0.3425 -0.2169 -0.1177
 -0.0356  0.0342  0.0907
 -6.1765 -5.8852 -5.6761 -5.5484 -5.4729 -5.3878 -5.1765 -4.6350 -3.9219 -3.2346
 -2.5987 -2.0650 -1.6538 -1.3498 -1.1228 -0.7504 -0.5110 -0.3396 -0.2147 -0.1178
 -0.0387  0.0282  0.0836  0.1270  0.1581
 -6.1077 -5.7575 -5.4755 -5.2734 -5.1483 -5.0502 -4.9041 -4.5622 -3.9630 -3.3044
 -2.6844 -2.1481 -1.7222 -1.3986 -1.1557 -0.7621 -0.5162 -0.3412 -0.2148 -0.1194
 -0.0421  0.0225  0.0760  0.1189  0.1515  0.1734
 -6.0696 -5.6837 -5.3474 -5.0746 -4.8745 -4.7371 -4.6113 -4.3823 -3.9521 -3.3665
 -2.7721 -2.2394 -1.8014 -1.4600 -1.2002 -0.7811 -0.5268 -0.3471 -0.2173 -0.1215
 -0.0459  0.0167  0.0682  0.1100  0.1430  0.1667  0.1810  0.1870  0.1850  0.1741
 -5.9537 -5.5791 -5.2385 -4.9329 -4.6761 -4.4757 -4.3231 -4.1508 -3.8536 -3.3883
 -2.8451 -2.3276 -1.8832 -1.5291 -1.2533 -0.8065 -0.5419 -0.3574 -0.2228 -0.1248
 -0.0497  0.0113  0.0611  0.1013  0.1334  0.1576  0.1738  0.1818  0.1815  0.1733
  0.1569
 -5.5363 -5.2590 -4.9920 -4.7354 -4.4933 -4.2705 -4.0757 -3.9034 -3.6820 -3.3432
 -2.8844 -2.3987 -1.9621 -1.6001 -1.3111 -0.8373 -0.5604 -0.3716 -0.2320 -0.1299
